0.0,1118,12.468,0.14,531,216,955.943224,1246.478536
0.21133804321289062,1989,22.505,0.309,531,224,957.187944,1228.537232
0.4229395389556885,2217,26.083,0.629,1662,228,968.990816,1181.521696
0.6351594924926758,2217,25.762,0.826,1662,228,968.990816,1196.243496
0.8452110290527344,2217,24.637,0.453,1662,228,968.990816,1250.841376
1.0543067455291748,2217,26.327,0.556,1662,228,968.990816,1170.577008
1.2707571983337402,1963,26.43,0.706,1552,228,985.058784,1032.411088
1.484276533126831,1583,19.125,0.042,1552,220,955.225128,1150.548872
1.6973779201507568,1617,19.253,0.05,1552,220,941.521312,1167.477672
1.9098951816558838,1650,19.734,0.073,1552,220,951.192656,1162.222712
2.1209371089935303,1681,20.654,0.095,1552,224,928.839872,1131.325472
2.3338429927825928,1711,20.331,0.121,1552,224,941.306,1169.816416
2.5468287467956543,1741,20.894,0.055,1552,224,942.685,1158.282184
2.7592427730560303,1769,21.399,0.114,1552,224,922.828864,1149.116336
2.9691336154937744,1796,21.451,0.081,1552,224,937.770192,1163.806744
3.18369460105896,1822,22.103,0.087,1552,224,939.327864,1145.86124
3.3969554901123047,1846,21.807,0.048,1552,224,951.154088,1176.68612
3.608934164047241,1870,22.503,0.029,1552,224,943.389096,1155.144072
3.818587303161621,1892,22.876,0.25,1552,224,948.479832,1149.671376
4.034347772598267,1914,23.637,0.251,1552,224,956.851496,1125.57204
4.247801780700684,1935,23.507,0.146,1552,224,956.851496,1144.250856
4.460780382156372,1955,23.58,0.069,1552,224,956.851496,1152.486504
4.670955657958984,1973,23.705,0.18,1552,224,964.468664,1156.97064
4.87498140335083,1847,24.036,0.124,1393,228,967.753536,1068.174568
5.080636262893677,1411,16.964,0.08,1393,220,948.282376,1156.155216
5.290078163146973,1430,16.879,0.056,1393,220,945.618816,1177.684928
5.502124786376953,1448,17.529,0.108,1393,220,952.707744,1148.289024
5.715794086456299,1466,18.392,0.056,1393,220,900.45668,1107.982752
5.931222438812256,1484,18.02,0.137,1393,220,920.278048,1144.77176
6.144802093505859,1500,18.349,0.124,1393,220,927.094576,1136.35936
6.358867645263672,1516,18.243,0.056,1393,220,936.63508,1155.114096
6.571919918060303,1529,18.35,0.126,1393,220,935.005976,1158.218512
6.782694578170776,1543,18.638,0.115,1393,220,944.1466,1150.809664
6.988769292831421,1555,18.601,0.029,1393,220,946.920976,1162.043056
7.195700407028198,1567,19.246,0.05,1393,220,922.523416,1131.759648
7.404046058654785,1578,19.314,0.078,1393,220,940.938624,1135.691856
7.616876602172852,1589,19.418,0.038,1393,220,940.696048,1137.234888
7.830957651138306,1599,19.433,0.172,1393,220,924.302136,1143.751416
8.044041633605957,1609,19.188,0.074,1393,220,946.11076,1165.629336
8.260516166687012,1617,19.121,0.041,1393,220,953.179032,1175.49108
8.473217964172363,1625,19.807,0.062,1393,220,927.315312,1140.445296
8.68605899810791,1633,19.813,0.064,1393,220,948.644216,1145.662136
8.89878225326538,1639,19.884,0.048,1393,220,940.231472,1145.765872
9.111426830291748,1646,19.656,0.056,1393,220,952.834728,1164.005808
9.323702335357666,1652,19.695,0.079,1393,220,951.240872,1165.965184
9.537876844406128,1657,20.156,0.099,1393,224,923.845808,1142.71808
9.753579139709473,1169,13.789,0.129,1161,216,947.437288,1178.456776
9.966785430908203,1187,14.44,0.054,1161,216,933.100168,1142.666672
10.17937707901001,1204,14.356,0.05,1161,216,933.807352,1165.793112
10.392044305801392,1220,15.26,0.129,1161,216,907.977544,1111.326152
10.606297969818115,1235,15.04,0.064,1161,216,943.714624,1141.445832
10.81886911392212,1250,14.854,0.113,1161,216,937.866328,1169.776072
11.031364917755127,1263,15.51,0.265,1161,216,923.787336,1131.90596
11.245153903961182,1276,15.663,0.084,1161,216,929.908256,1132.40468
11.459366083145142,1288,15.417,0.068,1161,216,938.880736,1161.330368
11.673239946365356,1299,15.252,0.043,1161,216,952.606704,1183.909728
11.884703397750854,1310,15.842,0.058,1161,216,952.319512,1149.470032
12.092401027679443,1319,15.855,0.04,1161,216,947.544184,1156.363504
12.301900386810303,1328,16.081,0.054,1161,220,922.450568,1147.937032
12.517498254776001,1337,15.772,0.043,1161,216,935.581136,1178.330784
12.729952096939087,1345,15.982,0.144,1161,216,937.961152,1169.797184
12.943178653717041,1352,16.523,0.064,1161,220,916.02624,1137.411792
13.156957626342773,1359,16.534,0.039,1161,220,941.39176,1142.514232
13.370797395706177,1365,16.367,0.084,1161,220,948.701768,1159.266968
13.584818124771118,1371,16.495,0.072,1161,220,940.99524,1156.528336
13.795409917831421,1376,16.912,0.066,1161,220,926.82984,1130.993336
14.001951217651367,1381,16.502,0.037,1161,220,945.318256,1163.260952
14.213536739349365,1385,16.354,0.066,1161,220,940.938624,1177.178544
14.420929431915283,1389,16.623,0.072,1161,220,932.41116,1161.509688
14.633681297302246,1392,16.791,0.065,1161,220,936.431136,1152.363608
14.844350099563599,1396,16.974,0.062,1161,220,943.630944,1143.224224
15.049907684326172,1398,17.202,0.146,1161,220,933.707744,1129.70452
15.261103391647339,1400,17.051,0.083,1161,220,944.182296,1141.30588
15.475835800170898,1403,17.287,0.261,1161,220,924.995992,1128.162216
15.68813967704773,1404,16.919,0.043,1161,220,955.289664,1153.530288
15.90050983428955,1406,17.119,0.037,1161,220,944.071968,1141.652776
16.113385438919067,1407,16.926,0.016,1161,220,947.893,1155.499952
16.326486349105835,1408,17.173,0.019,1161,220,940.008136,1139.681856
16.54105257987976,1409,16.891,0.022,1161,220,951.57696,1159.540128
16.756191968917847,1409,17.07,0.036,1161,220,944.623832,1147.364384
16.968547821044922,1410,16.898,0.009,1161,220,955.685136,1159.856672
17.179259538650513,1410,16.933,0.049,1161,220,952.362088,1157.467936
17.389747142791748,1411,16.936,0.023,1161,220,952.81132,1158.10076
17.600196361541748,1418,16.901,0.024,1161,220,954.105208,1166.273504
17.81120467185974,1424,16.898,0.009,1161,220,955.741656,1171.424968
18.022316694259644,1431,16.942,0.04,1161,220,951.464904,1174.082808
18.23394513130188,1437,16.903,0.018,1161,220,954.105208,1181.708312
18.44504976272583,1444,17.445,0.012,1161,220,955.490888,1150.6226
18.655907154083252,1450,17.453,0.048,1161,220,955.764624,1154.849168
18.86603093147278,1456,17.443,0.009,1161,220,956.038512,1160.29264
19.07447576522827,1463,17.472,0.037,1161,220,952.925448,1163.969224
19.286169052124023,1469,17.448,0.023,1161,220,953.742704,1170.342096
19.499661922454834,1475,17.463,0.029,1161,220,947.889528,1174.062456
19.711096048355103,1482,17.441,0.005,1161,220,955.87416,1181.18144
19.91781520843506,1488,18.018,0.028,1161,220,953.93112,1147.96888
20.124694108963013,1494,18.023,0.011,1161,220,954.036936,1152.246072
20.33294439315796,1500,18.009,0.024,1161,220,954.619304,1157.772872
20.541662454605103,1506,17.986,0.013,1161,220,955.4146,1163.930792
20.74875807762146,1512,18.027,0.007,1161,220,954.036936,1165.861728
20.954966068267822,1518,18.149,0.06,1161,220,944.918424,1162.6604
