0.0,932.50
0.20199990272521973,952.75
0.4049999713897705,945.34
0.6119999885559082,945.51
0.8219997882843018,950.38
1.0309998989105225,948.48
1.2409999370574951,942.82
1.4469997882843018,948.66
1.6579999923706055,935.71
1.866999864578247,950.59
2.0749998092651367,946.45
2.2829999923706055,943.41
2.4839999675750732,953.24
2.687999963760376,956.42
2.8989999294281006,942.49
3.1009998321533203,948.20
3.306999921798706,943.52
3.5149998664855957,942.18
3.7239999771118164,946.10
3.928999900817871,947.77
4.136999845504761,951.45
4.3429999351501465,949.06
4.550999879837036,946.57
4.757999897003174,941.11
4.961999893188477,945.02
5.165999889373779,947.67
5.372999906539917,931.51
5.575999975204468,947.02
5.7799999713897705,951.16
5.98199987411499,956.33
6.181999921798706,956.66
6.389999866485596,955.42
6.598999977111816,951.98
6.805999994277954,952.73
7.015999794006348,946.07
7.222999811172485,950.22
7.429999828338623,951.70
7.639999866485596,938.83
7.84499979019165,947.70
8.051999807357788,941.44
8.26199984550476,941.40
8.461999893188477,966.48
8.669999837875366,910.39
8.876999855041504,954.62
9.084999799728394,955.38
9.29099988937378,943.67
9.490999937057495,977.10
9.697999954223633,922.06
9.905999898910522,945.33
10.11299991607666,951.66
10.317999839782715,945.78
10.523000001907349,949.70
10.727999925613403,944.02
10.93399977684021,945.55
11.143999814987183,939.17
11.352999925613403,948.64
11.562999963760376,947.67
11.76799988746643,886.81
11.971999883651733,947.52
12.180999994277954,940.10
12.381999969482422,941.73
12.587999820709229,947.50
12.79699993133545,947.27
12.997999906539917,944.91
13.205999851226807,933.01
13.414999961853027,950.19
13.623999834060669,945.12
13.834999799728394,929.45
14.037999868392944,926.14
14.246999979019165,948.79
14.454999923706055,947.28
14.658999919891357,955.30
14.870999813079834,955.79
15.072999954223633,946.83
15.276999950408936,953.97
15.486999988555908,942.34
15.697999954223633,945.11
15.898000001907349,948.65
16.10199999809265,949.71
16.30299997329712,956.52
16.506999969482422,946.63
16.70899987220764,955.65
16.913999795913696,947.56
17.120999813079834,952.17
17.328999996185303,949.71
17.52899980545044,949.98
17.73099994659424,934.97
17.931999921798706,950.72
18.133999824523926,950.91
18.341999769210815,946.52
18.54199981689453,1002.70
18.744999885559082,900.23
18.954999923706055,954.96
19.163999795913696,932.78
19.37399983406067,949.06
19.585999965667725,930.83
19.79099988937378,947.72
19.990999937057495,985.64
20.199999809265137,905.64
20.405999898910522,951.48
20.611999988555908,943.80
20.8219997882843,944.10
21.02999997138977,940.88
21.238999843597412,955.42
21.44599986076355,941.87
21.65399980545044,939.68
21.857999801635742,948.81
22.05899977684021,927.32
22.265999794006348,950.46
22.4689998626709,915.87
22.674999952316284,945.26
22.883999824523926,952.55
23.084999799728394,949.76
23.28599977493286,955.20
23.491999864578247,944.95
23.699999809265137,942.68
23.90399980545044,941.42
24.107999801635742,951.62
24.313999891281128,946.97
24.520999908447266,939.01
24.73199987411499,944.84
24.936999797821045,936.21
25.14800000190735,936.61
25.35699987411499,945.55
25.563999891281128,948.61
25.77300000190735,950.16
25.97699999809265,947.19
26.186999797821045,946.10
26.38699984550476,965.32
26.59599995613098,895.17
26.806999921798706,953.33
27.008999824523926,948.20
27.209999799728394,941.45
27.411999940872192,950.56
27.620999813079834,952.93
27.824999809265137,949.68
28.03499984741211,954.29
28.235999822616577,954.96
28.443999767303467,954.67
28.643999814987183,953.53
28.846999883651733,940.33
29.050999879837036,948.19
29.258999824523926,950.76
29.460999965667725,951.37
29.661999940872192,939.07
29.870999813079834,953.21
30.079999923706055,950.93
30.28599977493286,947.95
30.490999937057495,950.14
30.697999954223633,944.14
30.907999992370605,951.20
31.113999843597412,947.43
31.313999891281128,986.96
31.515999794006348,910.18
31.723999977111816,929.29
31.93499994277954,945.84
32.139999866485596,951.75
32.34999990463257,955.86
32.55299997329712,953.93
32.757999897003174,945.41
32.959999799728394,956.14
33.16799998283386,951.82
33.375,939.95
33.57499980926514,952.84
33.782999992370605,917.76
33.98799991607666,948.39
34.1969997882843,946.82
34.406999826431274,940.23
34.615999937057495,946.59
34.81599998474121,923.31
35.02499985694885,945.65
35.23099994659424,948.21
35.43999981880188,950.71
35.64699983596802,950.62
35.85499978065491,949.89
36.06499981880188,943.27
36.269999980926514,950.64
36.4779999256134,956.13
36.68599987030029,956.46
36.88599991798401,955.45
37.09099984169006,955.19
37.29899978637695,955.77
37.50499987602234,955.41
37.71199989318848,951.64
37.92099976539612,955.88
38.126999855041504,942.06
38.33399987220764,944.85
38.544999837875366,934.04
38.75499987602234,935.88
38.95899987220764,946.93
39.169999837875366,932.08
39.37899994850159,952.55
39.584999799728394,945.26
39.78999996185303,951.52
