0.0,1079,11.955,0.097,510,212,955.839304,1254.605296
0.21087408065795898,629,7.103,0.035,625,208,958.099816,1230.864968
0.42230725288391113,641,7.709,0.035,625,208,942.640144,1155.789256
0.6353921890258789,656,7.792,0.06,625,208,936.711584,1170.255672
0.8482315540313721,670,7.685,0.053,625,208,950.0026,1211.871568
1.0604116916656494,683,8.254,0.04,625,212,941.165136,1150.155528
1.2714800834655762,697,8.204,0.064,625,212,925.677752,1180.919928
1.4792864322662354,710,8.228,0.064,625,212,931.300616,1199.382416
1.6922287940979004,723,9.201,0.051,625,212,910.036,1092.302832
1.9028809070587158,734,8.723,0.042,625,212,946.276376,1169.570536
2.109711170196533,747,8.923,0.129,625,212,938.820344,1163.673784
2.3201255798339844,760,8.741,0.052,625,212,946.706008,1208.626928
2.524458885192871,771,9.273,0.032,625,212,951.85392,1155.761056
2.72851300239563,783,9.302,0.034,625,212,952.160736,1170.027424
2.9367282390594482,795,9.391,0.097,625,212,933.40636,1176.701152
3.149489164352417,806,9.258,0.033,625,212,940.140032,1210.18508
3.362119674682617,574,6.637,0.221,571,208,928.64608,1202.072864
3.5746123790740967,590,7.108,0.11,571,208,934.193544,1153.735352
3.7884209156036377,608,7.147,0.066,571,208,900.31088,1182.405456
4.00184965133667,623,7.049,0.058,571,208,949.242184,1228.462272
4.214813947677612,639,7.783,0.078,571,208,917.63108,1141.228728
4.427593469619751,653,7.679,0.088,571,208,953.104344,1182.026192
4.641841173171997,668,7.622,0.023,571,208,945.081584,1218.220616
4.853045701980591,680,8.15,0.048,571,212,937.77884,1159.732408
5.061976671218872,692,8.299,0.066,571,212,927.54448,1159.02808
5.272726058959961,703,8.487,0.08,571,212,914.847312,1147.7706
5.483654499053955,714,8.234,0.03,571,212,946.290688,1205.370472
5.695358037948608,726,8.649,0.035,571,212,954.397528,1167.175248
5.906914472579956,736,8.706,0.014,571,212,954.725272,1175.13152
6.11852765083313,749,8.733,0.025,571,212,951.457904,1192.122416
6.329986572265625,761,8.721,0.02,571,212,950.915512,1212.992632
6.543140411376953,773,9.296,0.018,571,212,950.934648,1155.8922
6.758157968521118,556,6.574,0.054,543,208,935.870736,1175.5344
6.972084999084473,573,6.589,0.066,543,208,954.288328,1208.765216
7.184406757354736,588,7.053,0.035,543,208,958.370808,1158.851648
7.397320985794067,603,7.191,0.068,543,208,925.391232,1165.50724
7.610593318939209,617,7.151,0.06,543,208,924.886032,1199.258024
7.821186065673828,631,7.627,0.074,543,208,950.373744,1150.046512
8.027850151062012,646,7.593,0.065,543,208,953.104344,1182.54048
8.236114740371704,660,7.86,0.074,543,208,933.95444,1167.149936
8.447976112365723,673,7.652,0.04,543,208,953.976464,1222.467528
8.659996509552002,687,8.128,0.047,543,212,955.541976,1173.560624
8.872502326965332,701,8.129,0.041,543,212,954.259208,1198.69124
9.085683584213257,715,8.195,0.048,543,212,950.893832,1212.691992
9.315287590026855,727,8.674,0.021,543,212,955.60036,1165.043848
9.521091222763062,740,8.784,0.079,543,212,939.878296,1171.04344
9.73361611366272,753,9.256,0.265,543,212,897.211696,1130.775096
9.946608066558838,765,8.786,0.078,543,212,952.000912,1210.261272
